timestamp,river_name,sensor_distance_cm,water_height_cm,water_flow_m3s,flood_status,flood_level,rainfall_mm,humidity_pct,temperature_c,sensor_status,latitude,longitude
2024-01-01 00:00:00,Sungai_Bajulmati,173.2,126.8,36.503,AMAN,RENDAH,13.9,75.2,28.0,NORMAL,-8.1892,114.3678
2024-01-01 01:00:00,Sungai_Bajulmati,60.74,239.26,94.222,BANJIR,TINGGI,4.4,67.3,29.2,NORMAL,-8.1892,114.3678
2024-01-01 02:00:00,Sungai_Bajulmati,130.25,169.75,56.796,WASPADA,SEDANG,6.5,80.4,24.9,NORMAL,-8.1892,114.3678
2024-01-01 03:00:00,Sungai_Bajulmati,111.66,188.34,66.316,WASPADA,SEDANG,6.4,76.9,24.8,NORMAL,-8.1892,114.3678
2024-01-01 04:00:00,Sungai_Bajulmati,58.08,241.92,95.749,BANJIR,TINGGI,0.0,74.5,23.5,NORMAL,-8.1892,114.3678
2024-01-01 05:00:00,Sungai_Bajulmati,98.97,201.03,73.034,BANJIR,TINGGI,3.4,72.4,26.0,NORMAL,-8.1892,114.3678
2024-01-01 06:00:00,Sungai_Bajulmati,135.48,164.52,54.194,WASPADA,SEDANG,0.7,68.5,29.8,NORMAL,-8.1892,114.3678
2024-01-01 07:00:00,Sungai_Bajulmati,153.61,146.39,45.441,AMAN,RENDAH,1.7,69.5,28.2,NORMAL,-8.1892,114.3678
2024-01-01 08:00:00,Sungai_Bajulmati,89.58,210.42,78.109,BANJIR,TINGGI,0.0,76.9,27.7,NORMAL,-8.1892,114.3678
2024-01-01 09:00:00,Sungai_Bajulmati,65.35,234.65,91.597,BANJIR,TINGGI,2.8,72.9,27.8,NORMAL,-8.1892,114.3678
2024-01-01 10:00:00,Sungai_Bajulmati,155.86,144.14,44.387,AMAN,RENDAH,0.0,74.1,26.6,NORMAL,-8.1892,114.3678
2024-01-01 11:00:00,Sungai_Bajulmati,143.97,156.03,50.042,WASPADA,SEDANG,4.5,68.1,29.5,ERROR,-8.1892,114.3678
2024-01-01 12:00:00,Sungai_Bajulmati,159.04,140.96,42.908,AMAN,RENDAH,3.6,73.9,31.2,NORMAL,-8.1892,114.3678
2024-01-01 13:00:00,Sungai_Bajulmati,83.32,216.68,81.544,BANJIR,TINGGI,3.5,71.4,33.0,NORMAL,-8.1892,114.3678
2024-01-01 14:00:00,Sungai_Bajulmati,126.66,173.34,58.604,WASPADA,SEDANG,0.0,68.5,29.9,NORMAL,-8.1892,114.3678
2024-01-01 15:00:00,Sungai_Bajulmati,56.02,243.98,96.931,BANJIR,TINGGI,2.7,78.1,32.2,NORMAL,-8.1892,114.3678
2024-01-01 16:00:00,Sungai_Bajulmati,74.92,225.08,86.209,BANJIR,TINGGI,5.6,82.6,26.4,NORMAL,-8.1892,114.3678
2024-01-01 17:00:00,Sungai_Bajulmati,103.42,196.58,70.66,WASPADA,SEDANG,1.5,69.9,27.0,NORMAL,-8.1892,114.3678
2024-01-01 18:00:00,Sungai_Bajulmati,163.45,136.55,40.879,AMAN,RENDAH,4.2,74.4,26.9,NORMAL,-8.1892,114.3678
2024-01-01 19:00:00,Sungai_Bajulmati,176.76,123.24,34.944,AMAN,RENDAH,17.7,76.2,27.2,NORMAL,-8.1892,114.3678
2024-01-01 20:00:00,Sungai_Bajulmati,162.99,137.01,41.088,AMAN,RENDAH,2.9,79.2,26.6,NORMAL,-8.1892,114.3678
2024-01-01 21:00:00,Sungai_Bajulmati,154.03,145.97,45.242,AMAN,RENDAH,0.5,78.6,27.0,NORMAL,-8.1892,114.3678
2024-01-01 22:00:00,Sungai_Bajulmati,118.73,181.27,62.647,WASPADA,SEDANG,4.8,78.1,27.0,NORMAL,-8.1892,114.3678
2024-01-01 23:00:00,Sungai_Bajulmati,96.03,203.97,74.615,BANJIR,TINGGI,0.0,80.0,30.0,NORMAL,-8.1892,114.3678
2024-01-02 00:00:00,Sungai_Bajulmati,61.73,238.27,93.659,BANJIR,TINGGI,4.7,82.2,28.6,NORMAL,-8.1892,114.3678
2024-01-02 01:00:00,Sungai_Bajulmati,50.75,249.25,99.975,BANJIR,TINGGI,0.0,69.1,28.4,NORMAL,-8.1892,114.3678
2024-01-02 02:00:00,Sungai_Bajulmati,135.5,164.5,54.182,WASPADA,SEDANG,0.0,69.2,22.0,NORMAL,-8.1892,114.3678
2024-01-02 03:00:00,Sungai_Bajulmati,131.93,168.07,55.955,WASPADA,SEDANG,1.6,66.9,25.5,NORMAL,-8.1892,114.3678
2024-01-02 04:00:00,Sungai_Bajulmati,161.31,138.69,41.861,AMAN,RENDAH,0.0,78.5,25.2,NORMAL,-8.1892,114.3678
2024-01-02 05:00:00,Sungai_Bajulmati,146.36,153.64,48.885,WASPADA,SEDANG,0.7,67.7,25.7,NORMAL,-8.1892,114.3678
